2.706924930156486109e+07 1.511472630927652608e+04 9.674434139273425899e+02 1.360866805928238721e+00 3.483781655904174546e+00 -2.911590090148696852e-01 1.703308686090537316e+00 4.200000000000000178e+00 0.000000000000000000e+00 1.199999999999999956e-01 2.399999999999999911e-01 3.599999999999999867e-01 4.799999999999999822e-01 5.999999999999999778e-01 7.199999999999999734e-01 8.399999999999999689e-01 9.599999999999999645e-01 1.080000000000000071e+00 1.199999999999999956e+00 1.319999999999999840e+00 1.439999999999999947e+00 1.560000000000000053e+00 1.679999999999999938e+00 6.197246276000000620e+01 4.599920403400000737e+02 1.074020998839999947e+03 1.759564853140000196e+03 2.458309559700000136e+03 3.175756096139999499e+03 3.882050223759999881e+03 4.570365023339999425e+03 5.333195654139999533e+03 6.101012120239998694e+03 6.931321003140000357e+03 7.694608587800000350e+03 8.377163372200000595e+03 9.108688721419999638e+03 9.892696146759999465e+03
2.942156245580226555e+07 1.642819345141681697e+04 5.748158689329918616e+02 1.227319726326856042e+00 7.646679401604755677e-02 5.099884426485417066e-01 2.208254067945721044e-01 4.200000000000000178e+00 0.000000000000000000e+00 1.199999999999999956e-01 2.399999999999999911e-01 3.599999999999999867e-01 4.799999999999999822e-01 5.999999999999999778e-01 7.199999999999999734e-01 8.399999999999999689e-01 9.599999999999999645e-01 1.080000000000000071e+00 1.199999999999999956e+00 1.319999999999999840e+00 1.439999999999999947e+00 1.560000000000000053e+00 1.679999999999999938e+00 3.901850257999999627e+01 3.898061675599999489e+02 9.129142180200001349e+02 1.441533448300000146e+03 2.039194670580000093e+03 2.626407625599999847e+03 3.213720276879999801e+03 3.833509276139999656e+03 4.476287895120000030e+03 5.141261923059999390e+03 5.780630409499999587e+03 6.433425552460000290e+03 7.134114585960000113e+03 7.844670269440000084e+03 8.679598122620000140e+03
2.548648510443869978e+07 1.423095419630918332e+04 8.760763955986271867e+02 9.883175194498345917e-01 3.885893843809005599e+00 -1.462547458478243190e+00 9.629960887129095370e-01 4.200000000000000178e+00 0.000000000000000000e+00 1.199999999999999956e-01 2.399999999999999911e-01 3.599999999999999867e-01 4.799999999999999822e-01 5.999999999999999778e-01 7.199999999999999734e-01 8.399999999999999689e-01 9.599999999999999645e-01 1.080000000000000071e+00 1.199999999999999956e+00 1.319999999999999840e+00 1.439999999999999947e+00 1.560000000000000053e+00 1.679999999999999938e+00 8.127509434000000965e+01 4.395927510000000780e+02 1.038379542300000139e+03 1.640354653939999707e+03 2.296930716179999763e+03 2.937418622079999750e+03 3.550741379059999417e+03 4.212351941740000257e+03 4.947921484700000292e+03 5.603668978759998936e+03 6.433549905939999917e+03 7.121045599480000419e+03 7.861571018740000000e+03 8.563657278879998557e+03 9.330900806080000621e+03
2.821727608414478600e+07 1.575575297466734628e+04 1.212495616735446049e+02 1.198111294798655635e+00 4.263759848288214971e-01 -8.261956706336690548e-01 2.935081362838666830e-01 4.200000000000000178e+00 0.000000000000000000e+00 1.199999999999999956e-01 2.399999999999999911e-01 3.599999999999999867e-01 4.799999999999999822e-01 5.999999999999999778e-01 7.199999999999999734e-01 8.399999999999999689e-01 9.599999999999999645e-01 1.080000000000000071e+00 1.199999999999999956e+00 1.319999999999999840e+00 1.439999999999999947e+00 1.560000000000000053e+00 1.679999999999999938e+00 4.747855682000000144e+01 2.275366819399999372e+02 4.959287133000000267e+02 8.235748208400000294e+02 1.134184032919999936e+03 1.492270151080000005e+03 1.858481085099999973e+03 2.225096325499999693e+03 2.566342876640000213e+03 2.946784267139999884e+03 3.328541355979999480e+03 3.528763897060000545e+03 3.497037089440000273e+03 3.722174370339999314e+03 3.945693496279999181e+03
2.033430146543879807e+07 1.135411617501562796e+04 2.696925629201433594e+02 1.138196436031126968e-01 4.038887651569599058e+00 -3.105098576070488559e-01 1.733843249795079977e+00 4.200000000000000178e+00 0.000000000000000000e+00 1.199999999999999956e-01 2.399999999999999911e-01 3.599999999999999867e-01 4.799999999999999822e-01 5.999999999999999778e-01 7.199999999999999734e-01 8.399999999999999689e-01 9.599999999999999645e-01 1.080000000000000071e+00 1.199999999999999956e+00 1.319999999999999840e+00 1.439999999999999947e+00 1.560000000000000053e+00 1.679999999999999938e+00 4.663172897999999833e+01 2.599639353599999936e+02 5.726445043400000259e+02 8.760497794400001794e+02 1.243603567919999932e+03 1.597252433500000052e+03 1.970824817300000177e+03 2.384668619240000226e+03 2.809148540579999462e+03 3.208370236360000490e+03 3.614005290479999530e+03 3.987185913100000107e+03 4.442788441180000518e+03 4.916048315640000510e+03 5.442852813399999832e+03
2.861740078229979426e+07 1.597917163082657680e+04 6.730776823637572761e+02 1.739829591660193131e+00 1.287936972091312304e+00 -1.139700286835942933e+00 1.168814590249930507e+00 4.200000000000000178e+00 0.000000000000000000e+00 1.199999999999999956e-01 2.399999999999999911e-01 3.599999999999999867e-01 4.799999999999999822e-01 5.999999999999999778e-01 7.199999999999999734e-01 8.399999999999999689e-01 9.599999999999999645e-01 1.080000000000000071e+00 1.199999999999999956e+00 1.319999999999999840e+00 1.439999999999999947e+00 1.560000000000000053e+00 1.679999999999999938e+00 4.747320539999999767e+01 4.311475535799999648e+02 1.008112554299999942e+03 1.560190316480000092e+03 2.188238391679999950e+03 2.764569792580000467e+03 3.370042654900000343e+03 4.003221486739999818e+03 4.737432750719999603e+03 5.459824366519999785e+03 6.149542476240000724e+03 6.831211499080000067e+03 7.489422909120001350e+03 8.197844237439998324e+03 9.078599972419999176e+03
1.595077640961619839e+07 8.906476022512968484e+03 5.327339141023928732e+02 1.205910424194882369e+00 2.104610320245704491e-01 -1.745991051326490684e+00 1.547286957113424455e+00 4.200000000000000178e+00 0.000000000000000000e+00 1.199999999999999956e-01 2.399999999999999911e-01 3.599999999999999867e-01 4.799999999999999822e-01 5.999999999999999778e-01 7.199999999999999734e-01 8.399999999999999689e-01 9.599999999999999645e-01 1.080000000000000071e+00 1.199999999999999956e+00 1.319999999999999840e+00 1.439999999999999947e+00 1.560000000000000053e+00 1.679999999999999938e+00 5.913639462000000435e+01 2.978258409600000505e+02 6.535353749999999309e+02 9.984240179200000966e+02 1.396551090839999915e+03 1.788514255760000196e+03 2.178123223759999746e+03 2.616223391539999739e+03 3.058718387739999343e+03 3.465015905940000266e+03 3.941596679639999820e+03 4.362870792579999943e+03 4.785876364120000289e+03 5.237028735319999214e+03 5.691285273599999528e+03
2.519593642696733028e+07 1.406871978446503817e+04 7.219635898077843876e+02 1.967221231982118068e+00 3.213609418042238541e+00 -1.772893741652959987e+00 1.489290341295005593e+00 4.200000000000000178e+00 0.000000000000000000e+00 1.199999999999999956e-01 2.399999999999999911e-01 3.599999999999999867e-01 4.799999999999999822e-01 5.999999999999999778e-01 7.199999999999999734e-01 8.399999999999999689e-01 9.599999999999999645e-01 1.080000000000000071e+00 1.199999999999999956e+00 1.319999999999999840e+00 1.439999999999999947e+00 1.560000000000000053e+00 1.679999999999999938e+00 8.122943914000001087e+01 4.143322600599999532e+02 9.432151647800000092e+02 1.505405381999999918e+03 2.122906289520000428e+03 2.669879834179999762e+03 3.309264682659999835e+03 3.948943491519999952e+03 4.592700899859999481e+03 5.270518792580000991e+03 5.961392243119999875e+03 6.603556106899999577e+03 7.217061052040001414e+03 7.905389597600000343e+03 8.646459276859999591e+03
1.143699756605871394e+07 6.386105727758244939e+03 3.713736251955355101e+02 1.161978552410392940e+00 1.072894445026322252e+00 3.473914300464500116e-01 2.923673238720160550e-02 4.200000000000000178e+00 0.000000000000000000e+00 1.199999999999999956e-01 2.399999999999999911e-01 3.599999999999999867e-01 4.799999999999999822e-01 5.999999999999999778e-01 7.199999999999999734e-01 8.399999999999999689e-01 9.599999999999999645e-01 1.080000000000000071e+00 1.199999999999999956e+00 1.319999999999999840e+00 1.439999999999999947e+00 1.560000000000000053e+00 1.679999999999999938e+00 2.693491403999999889e+01 1.758356991600000470e+02 4.175923426800000584e+02 6.515986302800000658e+02 9.754033919999998261e+02 1.277356915260000051e+03 1.529664637659999698e+03 1.809887355540000044e+03 2.128470519699999841e+03 2.423733308220000254e+03 2.734594055420000132e+03 3.037873121880000326e+03 3.352039199860000735e+03 3.634185677959999794e+03 3.997214172539999709e+03
1.606974033929771744e+07 8.972902217705172006e+03 9.228506810933158704e+02 4.954687303095896000e-01 2.358898998775352585e+00 5.486070077310660764e-01 1.044984017718546543e+00 4.200000000000000178e+00 0.000000000000000000e+00 1.199999999999999956e-01 2.399999999999999911e-01 3.599999999999999867e-01 4.799999999999999822e-01 5.999999999999999778e-01 7.199999999999999734e-01 8.399999999999999689e-01 9.599999999999999645e-01 1.080000000000000071e+00 1.199999999999999956e+00 1.319999999999999840e+00 1.439999999999999947e+00 1.560000000000000053e+00 1.679999999999999938e+00 4.402962889999999874e+01 2.821847872000000166e+02 7.424406341000000111e+02 1.244515698700000030e+03 1.699000943940000070e+03 2.232609930139999960e+03 2.688078770439999516e+03 3.172183959680000044e+03 3.742949505739999495e+03 4.225081575180000073e+03 4.776987346540000544e+03 5.354338927280000462e+03 5.861255989159999444e+03 6.385610209020001093e+03 6.925124986900000295e+03
